athlete_certification_key,person_key,club_key,certification_type_key,person_type_key,has_certificate
347,740,181,1,1,1
348,741,435,1,1,1
349,743,435,1,1,1
350,745,435,1,1,1
351,746,435,1,1,1
352,747,187,1,1,1
353,749,187,1,1,1
354,750,187,1,1,1
355,753,187,1,1,1
356,754,187,1,1,1
357,756,187,1,1,1
358,757,187,1,1,1
359,759,187,1,1,1
360,761,187,1,1,1
361,762,187,1,1,1
362,763,71,1,1,1
363,764,71,1,1,1
364,765,71,1,1,1
365,766,71,1,1,1
366,767,71,1,1,1
367,768,71,1,1,1
368,769,71,1,1,1
369,771,71,1,1,1
370,773,71,1,1,1
371,774,71,1,1,1
372,778,71,1,1,1
373,779,71,1,1,1
374,780,71,1,1,1
375,781,71,1,1,1
376,783,71,1,1,1
377,791,71,1,1,1
378,794,71,1,1,1
379,796,71,1,1,1
380,798,319,1,1,1
381,799,319,1,1,1
382,800,319,1,1,1
383,801,319,1,1,1
384,802,319,1,1,1
385,803,319,1,1,1
386,805,319,1,1,1
387,806,319,1,1,1
388,808,319,1,1,1
389,809,319,1,1,1
390,810,319,1,1,1
391,811,319,1,1,1
392,812,319,1,1,1
393,813,319,1,1,1
394,815,272,1,1,1
395,817,272,1,1,1
396,821,272,1,1,1
397,822,272,1,1,1
398,823,272,1,1,1
399,825,272,1,1,1
400,832,272,1,1,1
401,834,272,1,1,1
402,835,272,1,1,1
403,838,272,1,1,1
404,840,272,1,1,1
405,842,272,1,1,1
406,843,272,1,1,1
407,844,272,1,1,1
408,845,272,1,1,1
409,846,272,1,1,1
410,847,272,1,1,1
411,849,272,1,1,1
412,850,272,1,1,1
413,852,272,1,1,1
414,853,272,1,1,1
415,856,272,1,1,1
416,861,272,1,1,1
417,862,272,1,1,1
418,863,272,1,1,1
419,865,272,1,1,1
420,868,272,1,1,1
421,872,272,1,1,1
422,874,272,1,1,1
423,876,229,1,1,1
424,877,229,1,1,1
425,878,229,1,1,1
426,879,229,1,1,1
427,881,229,1,1,1
428,882,229,1,1,1
429,883,229,1,1,1
430,885,229,1,1,1
431,893,50,1,1,1
432,894,50,1,1,1
433,896,50,1,1,1
434,898,50,1,1,1
435,899,50,1,1,1
436,900,50,1,1,1
437,904,50,1,1,1
438,906,50,1,1,1
439,909,50,1,1,1
440,911,50,1,1,1
441,913,50,1,1,1
442,916,50,1,1,1
443,917,50,1,1,1
444,919,50,1,1,1
445,920,50,1,1,1
446,921,50,1,1,1
447,922,50,1,1,1
448,924,50,1,1,1
449,925,50,1,1,1
450,926,50,1,1,1
451,929,50,1,1,1
452,930,50,1,1,1
453,931,50,1,1,1
454,932,50,1,1,1
455,933,50,1,1,1
456,936,50,1,1,1
457,937,50,1,1,1
458,938,50,1,1,1
459,939,50,1,1,1
460,940,50,1,1,1
461,941,50,1,1,1
462,942,50,1,1,1
463,943,50,1,1,1
464,944,50,1,1,1
465,945,50,1,1,1
466,946,50,1,1,1
467,948,50,1,1,1
468,949,50,1,1,1
469,950,50,1,1,1
470,951,50,1,1,1
471,954,50,1,1,1
472,955,50,1,1,1
473,956,50,1,1,1
474,957,50,1,1,1
475,958,50,1,1,1
476,961,314,1,1,1
477,962,314,1,1,1
478,964,314,1,1,1
479,972,418,1,1,1
480,973,418,1,1,1
481,978,418,1,1,1
482,980,418,1,1,1
483,982,418,1,1,1
484,984,398,1,1,1
485,985,398,1,1,1
486,986,398,1,1,1
487,987,398,1,1,1
488,988,398,1,1,1
489,990,398,1,1,1
490,991,398,1,1,1
491,992,398,1,1,1
492,993,398,1,1,1
493,996,398,1,1,1
494,997,398,1,1,1
495,1000,2,1,1,1
496,1001,2,1,1,1
497,1002,2,1,1,1
498,1003,2,1,1,1
499,1005,428,1,1,1
500,1006,428,1,1,1
501,1008,428,1,1,1
502,1010,428,1,1,1
503,1013,428,1,1,1
504,1014,428,1,1,1
505,1015,428,1,1,1
506,1016,428,1,1,1
507,1019,428,1,1,1
508,1022,428,1,1,1
509,1024,428,1,1,1
510,1027,428,1,1,1
511,1028,428,1,1,1
512,1029,312,1,1,1
513,1031,312,1,1,1
514,1032,312,1,1,1
515,1034,312,1,1,1
516,1035,312,1,1,1
517,1036,312,1,1,1
518,1040,312,1,1,1
519,1041,312,1,1,1
520,1042,312,1,1,1
521,1047,312,1,1,1
522,1049,312,1,1,1
523,1051,381,1,1,1
524,1054,381,1,1,1
525,1056,381,1,1,1
526,1057,381,1,1,1
527,1058,381,1,1,1
528,1059,381,1,1,1
529,1060,381,1,1,1
530,1061,381,1,1,1
531,1063,381,1,1,1
532,1066,381,1,1,1
533,1069,370,1,1,1
534,1072,370,1,1,1
535,1076,370,1,1,1
536,1077,370,1,1,1
537,1080,370,1,1,1
538,1082,370,1,1,1
539,1083,370,1,1,1
540,1084,370,1,1,1
541,1088,306,1,1,1
542,1090,306,1,1,1
543,1091,306,1,1,1
544,1092,306,1,1,1
545,1094,306,1,1,1
546,1097,306,1,1,1
547,1099,306,1,1,1
548,1100,306,1,1,1
549,1104,306,1,1,1
550,1105,306,1,1,1
551,1106,364,1,1,1
552,1107,364,1,1,1
553,1111,227,1,1,1
554,1112,227,1,1,1
555,1114,227,1,1,1
556,1115,227,1,1,1
557,1116,227,1,1,1
558,1119,426,1,1,1
559,1121,426,1,1,1
560,1122,426,1,1,1
561,1123,426,1,1,1
562,1124,232,1,1,1
563,1128,232,1,1,1
564,1130,232,1,1,1
565,1131,232,1,1,1
566,1135,232,1,1,1
567,1138,232,1,1,1
568,1139,232,1,1,1
569,1141,232,1,1,1
570,1142,232,1,1,1
571,1143,232,1,1,1
572,1148,232,1,1,1
573,1149,232,1,1,1
574,1157,232,1,1,1
575,1158,232,1,1,1
576,1162,232,1,1,1
577,1166,232,1,1,1
578,1168,232,1,1,1
579,1177,232,1,1,1
580,1181,300,1,1,1
581,1182,300,1,1,1
582,1183,300,1,1,1
583,1184,300,1,1,1
584,1185,300,1,1,1
585,1187,300,1,1,1
586,1188,300,1,1,1
587,1189,300,1,1,1
588,1191,300,1,1,1
589,1192,300,1,1,1
590,1193,300,1,1,1
591,1194,300,1,1,1
592,1195,300,1,1,1
593,1196,300,1,1,1
594,1199,300,1,1,1
595,1201,300,1,1,1
596,1202,300,1,1,1
597,1204,300,1,1,1
598,1205,300,1,1,1
599,1206,300,1,1,1
600,1207,300,1,1,1
601,1208,300,1,1,1
602,1210,300,1,1,1
603,1211,300,1,1,1
604,1212,300,1,1,1
605,1213,300,1,1,1
606,1214,300,1,1,1
607,1215,300,1,1,1
608,1216,300,1,1,1
609,1217,300,1,1,1
610,1220,300,1,1,1
611,1221,300,1,1,1
612,1222,300,1,1,1
613,1223,300,1,1,1
614,1224,300,1,1,1
615,1233,421,1,1,1
616,1284,421,1,1,1
617,1304,421,1,1,1
618,1312,421,1,1,1
619,1314,421,1,1,1
620,1326,421,1,1,1
621,1347,421,1,1,1
622,1352,,1,1,1
623,1358,267,1,1,1
624,1359,267,1,1,1
625,1362,267,1,1,1
626,1363,267,1,1,1
627,1364,267,1,1,1
628,1365,267,1,1,1
629,1368,267,1,1,1
630,1370,267,1,1,1
631,1371,267,1,1,1
632,1374,267,1,1,1
633,1375,210,1,1,1
634,1377,210,1,1,1
635,1378,210,1,1,1
636,1379,210,1,1,1
637,1380,210,1,1,1
638,1385,210,1,1,1
639,1389,210,1,1,1
640,1390,210,1,1,1
641,1391,210,1,1,1
642,1392,210,1,1,1
643,1394,210,1,1,1
644,1395,210,1,1,1
645,1399,210,1,1,1
646,1401,210,1,1,1
647,1402,210,1,1,1
648,1403,210,1,1,1
649,1405,210,1,1,1
650,1406,210,1,1,1
651,1409,210,1,1,1
652,1411,210,1,1,1
653,1412,210,1,1,1
654,1413,210,1,1,1
655,1415,210,1,1,1
656,1419,91,1,1,1
657,1421,91,1,1,1
658,1424,91,1,1,1
659,1429,91,1,1,1
660,1431,91,1,1,1
661,1432,408,1,1,1
662,1433,408,1,1,1
663,1434,408,1,1,1
664,1435,408,1,1,1
665,1436,408,1,1,1
666,1437,408,1,1,1
667,1438,408,1,1,1
668,1439,408,1,1,1
669,1440,408,1,1,1
670,1441,408,1,1,1
671,1442,408,1,1,1
672,1443,408,1,1,1
673,1444,408,1,1,1
674,1445,341,1,1,1
675,1446,341,1,1,1
676,1447,341,1,1,1
677,1450,302,1,1,1
678,1451,302,1,1,1
679,1453,302,1,1,1
680,1454,302,1,1,1
681,1457,302,1,1,1
682,1458,302,1,1,1
683,1459,302,1,1,1
684,1460,302,1,1,1
685,1462,302,1,1,1
686,1463,302,1,1,1
687,1464,302,1,1,1
688,1465,302,1,1,1
689,1466,302,1,1,1
690,1467,302,1,1,1
691,1468,302,1,1,1
692,1470,302,1,1,1
693,1475,302,1,1,1
694,1476,302,1,1,1
695,1478,302,1,1,1
696,1479,302,1,1,1
697,1480,302,1,1,1
698,1482,279,1,1,1
699,1488,279,1,1,1
700,1489,279,1,1,1
701,1492,279,1,1,1
702,1493,279,1,1,1
703,1496,183,1,1,1
704,1498,183,1,1,1
705,1501,183,1,1,1
706,1504,26,1,1,1
707,1506,26,1,1,1
708,1507,26,1,1,1
709,1508,26,1,1,1
710,1510,26,1,1,1
711,1511,26,1,1,1
712,1512,26,1,1,1
713,1513,26,1,1,1
714,1515,26,1,1,1
715,1516,26,1,1,1
716,1517,26,1,1,1
717,1520,26,1,1,1
718,1522,80,1,1,1
719,1523,80,1,1,1
720,1524,80,1,1,1
721,1525,80,1,1,1
722,1526,80,1,1,1
723,1527,80,1,1,1
724,1528,80,1,1,1
725,1529,80,1,1,1
726,1530,80,1,1,1
727,1532,80,1,1,1
728,1533,80,1,1,1
729,1535,80,1,1,1
730,1536,80,1,1,1
731,1539,80,1,1,1
732,1540,80,1,1,1
733,1541,80,1,1,1
734,1542,80,1,1,1
735,1544,80,1,1,1
736,1546,80,1,1,1
737,1547,80,1,1,1
738,1548,80,1,1,1
739,1550,107,1,1,1
740,1551,107,1,1,1
741,1552,107,1,1,1
742,1554,107,1,1,1
743,1557,107,1,1,1
744,1560,107,1,1,1
745,1561,107,1,1,1
746,1562,107,1,1,1
747,1565,107,1,1,1
748,1569,143,1,1,1
749,1570,143,1,1,1
750,1571,143,1,1,1
751,1574,143,1,1,1
752,1576,143,1,1,1
753,1578,143,1,1,1
754,1579,143,1,1,1
755,1580,143,1,1,1
756,1581,143,1,1,1
757,1584,143,1,1,1
758,1585,143,1,1,1
759,1586,30,1,1,1
760,1587,30,1,1,1
761,1588,30,1,1,1
762,1591,30,1,1,1
763,1592,30,1,1,1
764,1593,30,1,1,1
765,1595,30,1,1,1
766,1597,30,1,1,1
767,1600,30,1,1,1
768,1604,30,1,1,1
769,1605,30,1,1,1
770,1606,30,1,1,1
771,1607,30,1,1,1
772,1610,30,1,1,1
773,1611,30,1,1,1
774,1619,30,1,1,1
775,1620,30,1,1,1
776,1621,30,1,1,1
777,1622,30,1,1,1
778,1623,30,1,1,1
779,1624,30,1,1,1
780,1625,30,1,1,1
781,1628,30,1,1,1
782,1629,30,1,1,1
783,1632,30,1,1,1
784,1634,30,1,1,1
785,1636,30,1,1,1
786,1637,30,1,1,1
787,1638,30,1,1,1
788,1640,30,1,1,1
789,1642,30,1,1,1
790,1643,30,1,1,1
791,1644,30,1,1,1
792,1647,30,1,1,1
793,1649,30,1,1,1
794,1651,30,1,1,1
795,1652,30,1,1,1
796,1654,30,1,1,1
797,1655,30,1,1,1
798,1658,30,1,1,1
799,1661,30,1,1,1
800,1666,30,1,1,1
801,1668,30,1,1,1
802,1669,30,1,1,1
803,1670,30,1,1,1
804,1671,30,1,1,1
805,1673,30,1,1,1
806,1675,30,1,1,1
807,1677,30,1,1,1
808,1679,30,1,1,1
809,1680,30,1,1,1
810,1681,30,1,1,1
811,1682,30,1,1,1
812,1684,30,1,1,1
813,1686,30,1,1,1
814,1687,30,1,1,1
815,1689,30,1,1,1
816,1690,30,1,1,1
817,1693,30,1,1,1
818,1694,30,1,1,1
819,1695,30,1,1,1
820,1696,30,1,1,1
821,1697,30,1,1,1
822,1698,30,1,1,1
823,1700,30,1,1,1
824,1702,30,1,1,1
825,1704,30,1,1,1
826,1705,30,1,1,1
827,1706,30,1,1,1
828,1710,30,1,1,1
829,1713,30,1,1,1
830,1715,30,1,1,1
831,1719,30,1,1,1
832,1720,30,1,1,1
833,1721,30,1,1,1
834,1723,30,1,1,1
835,1724,30,1,1,1
836,1726,30,1,1,1
837,1727,30,1,1,1
838,1728,30,1,1,1
839,1729,30,1,1,1
840,1732,30,1,1,1
841,1733,30,1,1,1
842,1735,30,1,1,1
843,1737,30,1,1,1
844,1738,30,1,1,1
845,1739,30,1,1,1
846,1740,30,1,1,1
847,1741,30,1,1,1
848,1742,30,1,1,1
849,1743,30,1,1,1
850,1744,30,1,1,1
851,1745,30,1,1,1
852,1746,30,1,1,1
853,1748,30,1,1,1
854,1752,30,1,1,1
855,1754,30,1,1,1
856,1756,30,1,1,1
857,1757,30,1,1,1
858,1759,30,1,1,1
859,1760,30,1,1,1
860,1761,30,1,1,1
861,1762,30,1,1,1
862,1763,30,1,1,1
863,1764,30,1,1,1
864,1765,30,1,1,1
865,1767,93,1,1,1
866,1768,93,1,1,1
867,1770,93,1,1,1
868,1771,93,1,1,1
869,1774,93,1,1,1
870,1775,93,1,1,1
871,1776,93,1,1,1
872,1777,93,1,1,1
873,1779,93,1,1,1
874,1781,93,1,1,1
875,1782,41,1,1,1
876,1783,41,1,1,1
877,1784,41,1,1,1
878,1786,41,1,1,1
879,1787,41,1,1,1
880,1789,41,1,1,1
881,1790,41,1,1,1
882,1792,41,1,1,1
883,1793,41,1,1,1
884,1795,41,1,1,1
885,1796,41,1,1,1
886,1797,41,1,1,1
887,1798,41,1,1,1
888,1800,41,1,1,1
889,1801,41,1,1,1
890,1802,41,1,1,1
891,1803,41,1,1,1
892,1804,41,1,1,1
893,1808,41,1,1,1
894,1809,41,1,1,1
895,1812,41,1,1,1
896,1813,41,1,1,1
897,1817,41,1,1,1
898,1819,41,1,1,1
899,1820,41,1,1,1
900,1821,41,1,1,1
901,1822,41,1,1,1
902,1823,41,1,1,1
903,1825,41,1,1,1
904,1826,41,1,1,1
905,1827,41,1,1,1
906,1830,41,1,1,1
907,1832,41,1,1,1
908,1833,41,1,1,1
909,1834,41,1,1,1
910,1835,41,1,1,1
911,1836,41,1,1,1
912,1837,41,1,1,1
913,1838,41,1,1,1
914,1840,41,1,1,1
915,1841,41,1,1,1
916,1842,41,1,1,1
917,1843,41,1,1,1
918,1845,41,1,1,1
919,1846,41,1,1,1
920,1847,41,1,1,1
921,1849,41,1,1,1
922,1851,41,1,1,1
923,1852,41,1,1,1
924,1855,41,1,1,1
925,1856,41,1,1,1
926,1857,41,1,1,1
927,1859,41,1,1,1
928,1860,41,1,1,1
929,1861,41,1,1,1
930,1862,41,1,1,1
931,1863,41,1,1,1
932,1864,41,1,1,1
933,1865,41,1,1,1
934,1866,41,1,1,1
935,1868,41,1,1,1
936,1869,41,1,1,1
937,1870,41,1,1,1
938,1871,41,1,1,1
939,1872,41,1,1,1
940,1873,41,1,1,1
941,1874,41,1,1,1
942,1875,41,1,1,1
943,1876,41,1,1,1
944,1877,41,1,1,1
945,1878,41,1,1,1
946,1879,41,1,1,1
947,1880,41,1,1,1
948,1882,41,1,1,1
949,1884,41,1,1,1
950,1885,41,1,1,1
951,1886,41,1,1,1
952,1887,41,1,1,1
953,1888,41,1,1,1
954,1889,41,1,1,1
955,1890,41,1,1,1
956,1892,41,1,1,1
957,1893,41,1,1,1
958,1894,41,1,1,1
959,1895,41,1,1,1
960,1897,41,1,1,1
961,1898,41,1,1,1
962,1899,41,1,1,1
963,1903,41,1,1,1
964,1905,41,1,1,1
965,1906,41,1,1,1
966,1907,41,1,1,1
967,1908,41,1,1,1
968,1909,41,1,1,1
969,1910,41,1,1,1
970,1911,41,1,1,1
971,1912,41,1,1,1
972,1913,41,1,1,1
973,1915,41,1,1,1
974,1916,41,1,1,1
975,1918,41,1,1,1
976,1919,41,1,1,1
977,1920,41,1,1,1
978,1922,41,1,1,1
979,1923,41,1,1,1
980,1924,41,1,1,1
981,1925,41,1,1,1
982,1926,41,1,1,1
983,1927,41,1,1,1
984,1928,41,1,1,1
985,1930,41,1,1,1
986,1931,41,1,1,1
987,1932,41,1,1,1
988,1933,41,1,1,1
989,1934,41,1,1,1
990,1935,41,1,1,1
991,1937,41,1,1,1
992,1940,41,1,1,1
993,1941,41,1,1,1
994,1942,41,1,1,1
995,1943,41,1,1,1
996,1944,41,1,1,1
997,1946,41,1,1,1
998,1948,41,1,1,1
999,1949,41,1,1,1
1000,1950,41,1,1,1
1001,1951,41,1,1,1
1002,1953,41,1,1,1
1003,1955,41,1,1,1
1004,1956,41,1,1,1
1005,1957,41,1,1,1
1006,1958,41,1,1,1
1007,1960,41,1,1,1
1008,1961,41,1,1,1
1009,1962,41,1,1,1
1010,1965,41,1,1,1
1011,1966,41,1,1,1
1012,1968,41,1,1,1
1013,1969,41,1,1,1
1014,1970,41,1,1,1
1015,1971,41,1,1,1
1016,1972,41,1,1,1
1017,1973,41,1,1,1
1018,1974,41,1,1,1
1019,1975,41,1,1,1
1020,1976,41,1,1,1
1021,1978,41,1,1,1
1022,1979,41,1,1,1
1023,1980,41,1,1,1
1024,1981,41,1,1,1
1025,1982,41,1,1,1
1026,1984,41,1,1,1
1027,1986,41,1,1,1
1028,1987,41,1,1,1
1029,1988,41,1,1,1
1030,1991,41,1,1,1
1031,1995,41,1,1,1
1032,1996,41,1,1,1
1033,1997,41,1,1,1
1034,1998,41,1,1,1
1035,1999,41,1,1,1
1036,2001,41,1,1,1
1037,2002,41,1,1,1
1038,2004,41,1,1,1
1039,2005,41,1,1,1
1040,2006,41,1,1,1
1041,2007,41,1,1,1
1042,2008,41,1,1,1
1043,2010,41,1,1,1
1044,2011,41,1,1,1
1045,2013,41,1,1,1
1046,2015,41,1,1,1
1047,2017,41,1,1,1
1048,2018,41,1,1,1
1049,2019,41,1,1,1
1050,2021,41,1,1,1
1051,2022,41,1,1,1
1052,2023,41,1,1,1
1053,2024,41,1,1,1
1054,2025,41,1,1,1
1055,2026,41,1,1,1
1056,2027,41,1,1,1
1057,2028,41,1,1,1
1058,2029,41,1,1,1
1059,2030,41,1,1,1
1060,2031,41,1,1,1
1061,2033,41,1,1,1
1062,2034,41,1,1,1
1063,2035,41,1,1,1
1064,2036,41,1,1,1
1065,2037,41,1,1,1
1066,2039,41,1,1,1
1067,2040,41,1,1,1
1068,2041,337,1,1,1
1069,2042,337,1,1,1
1070,2043,337,1,1,1
1071,2044,337,1,1,1
1072,2045,337,1,1,1
1073,2047,337,1,1,1
1074,2049,148,1,1,1
1075,2052,148,1,1,1
1076,2058,148,1,1,1
1077,2061,62,1,1,1
1078,2063,62,1,1,1
1079,2067,58,1,1,1
1080,2068,58,1,1,1
1081,2069,58,1,1,1
1082,2070,58,1,1,1
1083,2071,58,1,1,1
1084,2072,58,1,1,1
1085,2073,58,1,1,1
1086,2074,58,1,1,1
1087,2075,58,1,1,1
1088,2076,58,1,1,1
1089,2078,58,1,1,1
1090,2079,58,1,1,1
1091,2080,58,1,1,1
1092,2083,58,1,1,1
1093,2084,58,1,1,1
1094,2085,58,1,1,1
1095,2087,58,1,1,1
1096,2089,58,1,1,1
1097,2090,58,1,1,1
1098,2092,58,1,1,1
1099,2094,58,1,1,1
1100,2095,58,1,1,1
1101,2096,58,1,1,1
1102,2097,58,1,1,1
1103,2098,58,1,1,1
1104,2099,58,1,1,1
1105,2100,58,1,1,1
1106,2101,58,1,1,1
1107,2102,58,1,1,1
1108,2103,58,1,1,1
1109,2105,159,1,1,1
1110,2106,159,1,1,1
1111,2107,159,1,1,1
1112,2108,159,1,1,1
1113,2109,159,1,1,1
1114,2110,159,1,1,1
1115,2111,159,1,1,1
1116,2112,159,1,1,1
1117,2113,184,1,1,1
1118,2114,184,1,1,1
1119,2119,184,1,1,1
1120,2120,184,1,1,1
1121,2121,184,1,1,1
1122,2122,184,1,1,1
1123,2123,184,1,1,1
1124,2125,184,1,1,1
1125,2126,184,1,1,1
1126,2129,184,1,1,1
1127,2130,184,1,1,1
1128,2131,184,1,1,1
1129,2132,184,1,1,1
1130,2139,425,1,1,1
1131,2142,425,1,1,1
1132,2143,425,1,1,1
1133,2144,425,1,1,1
1134,2145,425,1,1,1
1135,2146,425,1,1,1
1136,2149,425,1,1,1
1137,2150,425,1,1,1
1138,2153,425,1,1,1
1139,2156,425,1,1,1
1140,2160,34,1,1,1
1141,2161,34,1,1,1
1142,2163,34,1,1,1
1143,2165,34,1,1,1
1144,2167,34,1,1,1
1145,2168,34,1,1,1
1146,2169,34,1,1,1
1147,2170,34,1,1,1
1148,2172,34,1,1,1
1149,2175,34,1,1,1
1150,2176,34,1,1,1
1151,2178,34,1,1,1
1152,2180,34,1,1,1
1153,2181,34,1,1,1
1154,2182,34,1,1,1
1155,2185,34,1,1,1
1156,2187,34,1,1,1
1157,2189,34,1,1,1
1158,2191,34,1,1,1
1159,2192,34,1,1,1
1160,2194,34,1,1,1
1161,2195,12,1,1,1
1162,2196,12,1,1,1
1163,2198,12,1,1,1
1164,2204,12,1,1,1
1165,2209,12,1,1,1
1166,2210,120,1,1,1
1167,2212,120,1,1,1
1168,2213,120,1,1,1
1169,2214,120,1,1,1
1170,2215,120,1,1,1
1171,2216,120,1,1,1
1172,2217,120,1,1,1
1173,2218,120,1,1,1
1174,2220,120,1,1,1
1175,2221,120,1,1,1
1176,2222,120,1,1,1
1177,2223,120,1,1,1
1178,2224,120,1,1,1
1179,2226,120,1,1,1
1180,2227,120,1,1,1
1181,2229,120,1,1,1
1182,2230,120,1,1,1
1183,2231,120,1,1,1
1184,2233,120,1,1,1
1185,2234,120,1,1,1
1186,2235,120,1,1,1
1187,2238,120,1,1,1
1188,2239,120,1,1,1
1189,2240,120,1,1,1
1190,2241,120,1,1,1
1191,2242,120,1,1,1
1192,2243,120,1,1,1
1193,2244,120,1,1,1
1194,2245,120,1,1,1
1195,2246,120,1,1,1
1196,2247,120,1,1,1
1197,2250,120,1,1,1
1198,2251,120,1,1,1
1199,2252,120,1,1,1
1200,2253,120,1,1,1
1201,2254,101,1,1,1
1202,2256,101,1,1,1
1203,2258,101,1,1,1
1204,2260,101,1,1,1
1205,2261,101,1,1,1
1206,2262,101,1,1,1
1207,2265,101,1,1,1
1208,2267,164,1,1,1
1209,2268,164,1,1,1
1210,2270,164,1,1,1
1211,2272,164,1,1,1
1212,2273,164,1,1,1
1213,2278,164,1,1,1
1214,2279,164,1,1,1
1215,2281,164,1,1,1
1216,2283,164,1,1,1
1217,2284,164,1,1,1
1218,2291,164,1,1,1
1219,2293,330,1,1,1
1220,2295,330,1,1,1
1221,2296,330,1,1,1
1222,2298,330,1,1,1
1223,2299,330,1,1,1
1224,2300,330,1,1,1
1225,2301,330,1,1,1
1226,2303,330,1,1,1
1227,2308,330,1,1,1
1228,2315,330,1,1,1
1229,2318,330,1,1,1
1230,2326,330,1,1,1
1231,2327,330,1,1,1
1232,2332,330,1,1,1
1233,2333,330,1,1,1
1234,2340,330,1,1,1
1235,2341,330,1,1,1
1236,2344,330,1,1,1
1237,2349,330,1,1,1
1238,2350,330,1,1,1
1239,2351,330,1,1,1
1240,2352,330,1,1,1
1241,2353,330,1,1,1
1242,2354,330,1,1,1
1243,2355,330,1,1,1
1244,2358,330,1,1,1
1245,2363,330,1,1,1
1246,2365,330,1,1,1
1247,2369,330,1,1,1
1248,2373,330,1,1,1
1249,2376,330,1,1,1
1250,2379,330,1,1,1
1251,2381,330,1,1,1
1252,2382,330,1,1,1
1253,2383,330,1,1,1
1254,2385,330,1,1,1
1255,2387,330,1,1,1
1256,2389,330,1,1,1
1257,2391,330,1,1,1
1258,2393,330,1,1,1
1259,2395,330,1,1,1
1260,2396,330,1,1,1
1261,2400,330,1,1,1
1262,2402,330,1,1,1
1263,2404,330,1,1,1
1264,2407,330,1,1,1
1265,2409,330,1,1,1
1266,2410,330,1,1,1
1267,2411,330,1,1,1
1268,2416,330,1,1,1
1269,2417,330,1,1,1
1270,2418,330,1,1,1
1271,2419,330,1,1,1
1272,2421,330,1,1,1
1273,2425,388,1,1,1
1274,2427,388,1,1,1
1275,2433,,1,1,1
1276,2434,,1,1,1
1277,2437,,1,1,1
1278,2438,,1,1,1
1279,2439,,1,1,1
1280,2440,,1,1,1
1281,2442,,1,1,1
1282,2444,,1,1,1
1283,2445,,1,1,1
1284,2447,,1,1,1
1285,2449,289,1,1,1
1286,2450,289,1,1,1
1287,2451,289,1,1,1
1288,2452,289,1,1,1
1289,2453,289,1,1,1
1290,2454,289,1,1,1
1291,2455,289,1,1,1
1292,2457,289,1,1,1
1293,2460,289,1,1,1
1294,2462,289,1,1,1
1295,2463,289,1,1,1
1296,2466,289,1,1,1
1297,2467,289,1,1,1
1298,2469,289,1,1,1
1299,2471,289,1,1,1
1300,2472,289,1,1,1
1301,2476,289,1,1,1
1302,2477,289,1,1,1
1303,2479,289,1,1,1
1304,2485,289,1,1,1
1305,2486,289,1,1,1
1306,2487,289,1,1,1
1307,2492,289,1,1,1
1308,2495,346,1,1,1
1309,2497,346,1,1,1
1310,2499,346,1,1,1
1311,2500,346,1,1,1
1312,2501,346,1,1,1
1313,2502,346,1,1,1
1314,2505,346,1,1,1
1315,2506,346,1,1,1
1316,2507,346,1,1,1
1317,2508,346,1,1,1
1318,2509,346,1,1,1
1319,2510,346,1,1,1
1320,2511,346,1,1,1
1321,2512,346,1,1,1
1322,2513,346,1,1,1
1323,2514,346,1,1,1
1324,2515,238,1,1,1
1325,2517,238,1,1,1
1326,2519,238,1,1,1
1327,2520,238,1,1,1
1328,2521,238,1,1,1
1329,2523,238,1,1,1
1330,2526,238,1,1,1
1331,2529,238,1,1,1
1332,2531,238,1,1,1
1333,2533,238,1,1,1
1334,2534,238,1,1,1
1335,2535,238,1,1,1
1336,2537,238,1,1,1
1337,2538,238,1,1,1
1338,2540,238,1,1,1
1339,2541,238,1,1,1
1340,2543,238,1,1,1
1341,2544,238,1,1,1
1342,2547,238,1,1,1
1343,2548,238,1,1,1
1344,2549,238,1,1,1
1345,2550,238,1,1,1
1346,2551,238,1,1,1
1347,2553,238,1,1,1
1348,2554,238,1,1,1
1349,2555,238,1,1,1
1350,2556,238,1,1,1
1351,2557,238,1,1,1
1352,2559,238,1,1,1
1353,2560,238,1,1,1
1354,2561,238,1,1,1
1355,2562,238,1,1,1
1356,2563,238,1,1,1
1357,2566,238,1,1,1
1358,2568,238,1,1,1
1359,2569,238,1,1,1
1360,2570,238,1,1,1
1361,2572,238,1,1,1
1362,2576,238,1,1,1
1363,2577,238,1,1,1
1364,2578,309,1,1,1
1365,2579,309,1,1,1
1366,2581,309,1,1,1
1367,2582,309,1,1,1
1368,2583,309,1,1,1
1369,2584,309,1,1,1
1370,2585,309,1,1,1
1371,2586,309,1,1,1
1372,2587,309,1,1,1
1373,2588,309,1,1,1
1374,2589,309,1,1,1
1375,2590,309,1,1,1
1376,2593,309,1,1,1
1377,2597,342,1,1,1
1378,2598,342,1,1,1
1379,2599,342,1,1,1
1380,2600,342,1,1,1
1381,2601,342,1,1,1
1382,2602,342,1,1,1
1383,2603,342,1,1,1
1384,2606,342,1,1,1
1385,2607,342,1,1,1
1386,2608,342,1,1,1
1387,2611,342,1,1,1
1388,2612,342,1,1,1
1389,2614,342,1,1,1
1390,2616,342,1,1,1
1391,2617,342,1,1,1
1392,2620,342,1,1,1
1393,2622,342,1,1,1
1394,2623,342,1,1,1
1395,2624,342,1,1,1
1396,2625,263,1,1,1
1397,2627,263,1,1,1
1398,2629,263,1,1,1
1399,2630,263,1,1,1
1400,2631,263,1,1,1
1401,2632,263,1,1,1
